,x,y,h,s
440,-0.07811235503128856,-4.287748961633236,445.2199692528588,27.01519103864901
441,-0.07850098644333021,-4.300875035772227,446.2600083057502,26.837104377766448
442,-0.07888961809370651,-4.314194134402474,447.30004736077126,26.65935342934049
443,-0.07927824973097101,-4.327320210344935,448.3300766468067,26.481894910323902
444,-0.08005551316985796,-4.353572368079094,450.38000338652716,26.12797064590835
445,-0.08063845457284359,-4.366698449901935,451.4000229095609,25.95151088374095
446,-0.08083277693765242,-4.380017556291459,452.42004243177513,25.77541968031756
447,-0.08122140896198989,-4.393143639685793,453.4300521878723,25.599691750172557
448,-0.08199867329043001,-4.4192027985460625,455.4500717018213,25.249251624450352
449,-0.0825816152020122,-4.432328887453575,456.450071691178,25.07457716003679
450,-0.08297024759919912,-4.445261959983774,457.45007168306097,24.90025877932789
451,-0.08355318966775133,-4.4585810705922295,458.44006190858835,24.726320021227405
452,-0.08433045483371014,-4.484640242592113,460.4200423589096,24.379533515815982
453,-0.08452477765459326,-4.497573317293836,461.40002281793875,24.20668423387437
454,-0.08491341036521789,-4.510699416632531,462.38000327637815,24.03415263113384
455,-0.08549635305992923,-4.523632499345004,463.35998373748424,23.861935572574986
456,-0.08627361887061301,-4.549691683254958,465.3000471943759,23.51865075587017
457,-0.08646794194805461,-4.562431749988153,466.2700178892274,23.347597689370545
458,-0.08685657489202035,-4.575364834173613,467.22997881747995,23.17693492192369
459,-0.08743951811928304,-4.588297922396604,468.19006181602583,23.00659175956455
460,-0.08782815134662245,-4.601231007177823,469.14001297740685,22.836558365469457
461,-0.08821678460042097,-4.614164095824107,470.08996414069304,22.667059557612472
462,-0.08860541796800973,-4.627097188460323,471.04003737328713,22.498036857216448
463,-0.08918836157423109,-4.640030277527138,471.97997876975677,22.329282148833354
464,-0.0893826848495533,-4.652963370531268,472.9200422363662,22.160773417868604
465,-0.09113152967171853,-4.7043097088335095,476.6400129022319,21.490802386267116
466,-0.0915201635585153,-4.717242813442536,477.5700666039982,21.324176476866636
467,-0.0919087973639656,-4.729982885657808,478.4799787042714,21.158036842624803
468,-0.09288037573917428,-4.75565606995291,480.3100568097577,20.827014317270734
469,-0.09307469937512142,-4.768396153237601,481.21996890916546,20.66197396932454
470,-0.09365764394239763,-4.780943211424564,482.11999331263826,20.49728308989173
471,-0.09521218110299959,-4.831903550029277,485.70007139939213,19.843140879705487
472,-0.09560081546496356,-4.844450610837514,486.58007627284155,19.680537520069784
473,-0.09598944986435776,-4.857190696506217,487.4600811465692,19.518338124493056
474,-0.09696102977074954,-4.882670878376636,489.2199688220804,19.195257960831515
475,-0.0975439751089193,-4.89521794545975,490.0899639296804,19.034260690819174
476,-0.0977382989881745,-4.90776500832001,490.9500713414507,18.873657673225555
477,-0.0983212446122076,-4.920505103809664,491.82006644842346,18.71361736513455
478,-0.09929282501284845,-4.945792260242813,493.5300273660294,18.39497095041973
479,-0.0994871492060613,-4.958146315075484,494.39001270841675,18.23593183633677
480,-0.09987578411730087,-4.970886408685374,495.2399882844083,18.077356259417236
481,-0.10026441916629301,-4.983433476271682,496.08007616530324,17.91971516630451
482,-0.10123600025809398,-5.008527621246819,497.76000778587627,17.60576060411073
483,-0.10162463545757665,-5.0210746986869275,498.59997359573566,17.447783631472735
484,-0.10220758166696227,-5.0332357280892595,499.43005171213434,17.290496652496977
485,-0.10337348766982388,-5.070683928404203,501.9000223856052,16.831865655738696
486,-0.10395643417118564,-5.083231006258798,502.7199686636044,16.667323951097003
487,-0.10415075852073152,-5.095585057507945,503.5300272464846,16.491880995485335
488,-0.10453939405238515,-5.1081321337254595,504.3399637622468,16.316053462108346
489,-0.10531666502108745,-5.132840235832222,505.94006139801917,15.98481993341787
490,-0.1058996118513749,-5.145387313455697,506.739988146,15.845402783390279
491,-0.1062882476471812,-5.15754835032927,507.5400369637072,15.712106013337019
492,-0.10764846611411726,-5.194610512668181,509.9000222844318,15.21674260079307
493,-0.10784279059980617,-5.206771545367134,510.6800515720927,15.065674116060974
494,-0.10823142628942052,-5.21912559495152,511.4500710930877,14.929117043674832
495,-0.10881437369131765,-5.231479655691373,512.2299783080507,14.78794525126949
496,-0.10959164551738713,-5.2559947393788455,513.7600075848411,14.471629585591502
497,-0.10998028144197028,-5.267962748170298,514.5200173403613,14.317472526229107
498,-0.11056322905973277,-5.28050982656681,515.2800270966508,14.173666923573135
499,-0.11192346195253706,-5.328960935498943,518.2800270558083,13.584422327533801
500,-0.11250640967673467,-5.341314989415948,519.0200172790193,13.438895053650393
501,-0.11270073430217155,-5.353476023860686,519.7600075029613,13.297340536978705
502,-0.11347800675788859,-5.377605061784583,521.2199684214058,13.009910415628454
503,-0.11386664305479413,-5.389766096279564,521.95007094867,12.863836145634638
504,-0.11425528010699375,-5.402506226471952,522.7100807026981,12.713115588332247
505,-0.11600413743508296,-5.450571284390149,525.5700660148703,12.149633547676416
506,-0.11619846201485133,-5.462539287042158,526.2700171765936,12.008581284994301
507,-0.11658709846300301,-5.474507300973516,526.9799781024814,11.869528261312553
508,-0.11717005955306369,-5.498443310920511,528.3699927311523,11.593858848356025
509,-0.11755869602104925,-5.51041131556267,529.0600561971409,11.455364266756336
510,-0.11794733256553046,-5.522379322685708,529.7499975929502,11.317257407963943
511,-0.11930756675691484,-5.569672273903038,532.4699682548201,10.774032316859136
512,-0.11989051541970908,-5.581447253590388,533.1400121886224,10.63915287194322
513,-0.12008483993308439,-5.593608281387237,533.8100561239681,10.505101425587684
514,-0.12086211340487782,-5.617158244306923,535.1400121583279,10.239187175000005
515,-0.12105643773882133,-5.6289332162056525,535.7900365611899,10.107083004151816
516,-0.12125076241317409,-5.640708199416212,536.4500707319556,9.975561797483643
517,-0.12261099677848282,-5.68761507979677,539.030026742971,9.456486089499688
518,-0.12280532131083399,-5.699197034123236,539.6700413815544,9.329173606887755
519,-0.12299964564066014,-5.710972004811249,540.3000462534702,9.202645433148877
520,-0.12358260687458468,-5.734328930120797,541.5600559979922,8.949978194184617
521,-0.12397124336915546,-5.7457178525951305,542.1800511043257,8.824375454890873
522,-0.12435988005975772,-5.757299800356498,542.8000462118673,8.699942503002008
523,-0.12455420450912366,-5.769074773501701,543.420041319736,8.576590184942159
524,-0.12494285308567721,-5.7922386621242214,544.6400120011126,8.331294640131313
525,-0.12533148978475736,-5.803820609792804,545.2499973408553,8.209686574208872
526,-0.12552581394327347,-5.815016504119186,545.8499729169188,8.08932971300705
527,-0.12572013831365056,-5.8265984562708635,546.4600803288226,7.970041448565338
528,-0.1263030992419899,-5.8497623393695495,547.6500217141593,7.732964878259548
529,-0.12630311086117074,-5.861151256270289,548.2399875236682,7.615375878825502
530,-0.12649743489189416,-5.872540166168876,548.8200656373222,7.499151873735208
531,-0.12727471959590964,-5.906899931385877,550.5600558400789,7.156120172759307
532,-0.1274690436921611,-5.918095826145787,551.1400118852168,7.042835985630301
533,-0.12766336762080996,-5.9296777604572215,551.7100802332176,6.930783664555592
534,-0.12805200423679136,-5.940873649944747,552.2800265104465,6.820218567705229
535,-0.1282463393742213,-5.963651463126115,553.400021606619,6.60145895484936
536,-0.12824635062442902,-5.974654325894715,553.9600801898063,6.492951855926886
537,-0.12844067439286705,-5.986236251421408,554.5100069365839,6.385733339647191
538,-0.12921795826859586,-6.019823889716314,556.1500215534994,6.071364822781505
539,-0.1292179693792952,-6.030826752735748,556.7000703707629,5.968127209150505
540,-0.1292179801139043,-6.042215645486906,557.2299775872523,5.865997707464808
541,-0.1294123038130994,-6.053218502738229,557.7700166393957,5.765398131825461
542,-0.12960663810489098,-6.07561025085542,558.8300752113522,5.568758192222624
543,-0.1299952744202701,-6.0869991415889535,559.3499726617534,5.471335481983207
544,-0.13018959778717773,-6.097808963456267,559.8699921825854,5.374370773243186
545,-0.1303839422627973,-6.131203548343426,561.4200409778326,5.091155611950002
546,-0.13038395266749117,-6.142206391377947,561.9300507330468,4.9984257201560975
547,-0.1305782757879429,-6.153402250105449,562.4300507215133,4.9038188706462025
548,-0.13057828597913707,-6.164405086905497,562.9300507116694,4.810294216835125
549,-0.13096692215975622,-6.175214901752443,563.4300507004924,4.712018942088293
550,-0.1309669324042247,-6.18641076575118,563.9300506900189,4.611955235686318
551,-0.13096694247175816,-6.197413597981158,564.4200409132661,4.52616121582727
552,-0.13096695253319343,-6.2080303843597955,564.9100311387926,4.440289016999463
553,-0.13116129509244542,-6.240845842885136,566.349972513063,4.174066886251528
554,-0.13116130499724918,-6.252041697595525,566.8300750399095,4.089152395187767
555,-0.13116131461620062,-6.262851496303973,567.3000457318708,4.016838924522211
556,-0.13135563737018352,-6.273661296618437,567.7700164246992,3.9513783233484383
557,-0.1313556563164634,-6.29547390617238,568.6900603489797,3.8026285241650593
558,-0.13135566579591004,-6.306283701319283,569.1500212749762,3.729237319505596
559,-0.13135567530181222,-6.31709349803218,569.609982202853,3.661345890375411
560,-0.13116131441611745,-6.26343055791164,567.2900213186703,3.5971396699462126
561,-0.1315500252869961,-6.360139626633306,571.4000212216358,3.4078023216659865
562,-0.13155003433944334,-6.3709494109700895,571.8399626175344,3.3496880463094323
563,-0.13155004319173424,-6.3817591868590196,572.2700163166886,3.2961366836692276
564,-0.13155005226239425,-6.392375950296138,572.7100797816192,3.245907215964626
565,-0.13155006978157058,-6.413609451067635,573.560055346024,3.1524776854223293
566,-0.13155007842774258,-6.424226198467916,573.9799772115301,3.110664483115219
567,-0.1315500343242684,-6.3717215069344455,571.840021209592,3.072918436788814
568,-0.1315501126738447,-6.4670792302108575,575.6400113471965,2.9822317606350635
569,-0.13155012111985678,-6.477695974532631,576.0500455160161,2.9591472195097275
570,-0.13155012939467234,-6.488312709932516,576.4500699206792,2.93994590504051
571,-0.13135582429376022,-6.498929446605523,576.8499722524498,2.9246734739237956
572,-0.13135584056600585,-6.519969889706273,577.6400112946131,2.905343476118481
573,-0.13135584857440705,-6.5305866201632226,578.0300259305053,2.9010899428939783
574,-0.13155012108714328,-6.478468070918927,576.0500211010125,2.9004381108556196
575,-0.1309672532050969,-6.572667475468833,579.5600551841422,2.9198708332300853
576,-0.1309672608072193,-6.583091167359562,579.9300502896245,2.933259872308319
577,-0.13096726843580078,-6.593514860467059,580.3000453969834,2.9499570388355725
578,-0.13096727600136204,-6.604131579027059,580.6700405036989,2.9699022664267596
579,-0.13038435049769567,-6.6247859366186175,581.4000209506078,3.019092576282736
580,-0.13038435763051903,-6.635209613620397,581.7499965250177,3.0481748503210326
581,-0.1309672608173356,-6.5838632642071335,579.9300209928975,3.080121803883216
582,-0.13019006578826708,-6.6666736864747085,582.8100550858653,3.1520923523448485
583,-0.12999575922854512,-6.676904333239024,583.1500208950448,3.1919720770986064
584,-0.12999576615274527,-6.687134981100239,583.4899867050701,3.2343131985998093
585,-0.12960714587975344,-6.697558654506455,583.83007458486,3.2789950874742346
586,-0.12941283924117075,-6.707982328939536,584.1700403943534,3.325900186646472
587,-0.1292185390549813,-6.728636635605662,584.8300745520619,3.425856991622583
588,-0.12921854552085,-6.739060292061563,585.1500208294148,3.478740110690468
589,-0.12980145236286406,-6.6881000922388045,583.4800208835052,3.53344117840211
590,-0.12863561763324716,-6.759714583821942,585.7900354562596,3.5898585003663936
591,-0.12824700306847195,-6.780175844600383,586.4200403167348,3.7074906292567014
592,-0.1282470092724396,-6.7902134466668755,586.7299768303537,3.76864282951214
593,-0.12805270161876317,-6.800637087968117,587.0300256478723,3.8312321679581687
594,-0.1276640804588375,-6.810867716475328,587.3399621582735,3.8951843934570682
595,-0.1272754649635714,-6.831328944320152,587.930050028637,4.026884377022735
596,-0.12727547072505876,-6.841559554118316,588.2199670086412,4.0945242525744145
597,-0.12824700888302004,-6.791178547446035,586.7100207742179,4.163293716988345
598,-0.1266925411196015,-6.861827752366745,588.8000451110032,4.2331454846152745
599,-0.1263039247964179,-6.882481981429333,589.3599816134287,4.375883788997798
600,-0.12591530287109967,-6.892326536101033,589.6400109001111,4.448664903392785
601,-0.12572099439186732,-6.902750154334475,589.9100304196202,4.522321684182765
602,-0.1255266860496501,-6.912980748915274,590.1800499388563,4.596820528898044
603,-0.12533237760088425,-6.922825295282903,590.4500694594184,4.6721106502213425
604,-0.12494375515995998,-6.933248905160736,590.7100792148896,4.748129784651921
605,-0.1245551326783677,-6.943286466673554,590.9699668986825,4.824844154582744
606,-0.12591530241658994,-6.893291636964487,589.6200206625695,4.90222089571113
607,-0.12436082881576656,-6.963554606000828,591.4799766415363,4.980209269565803
608,-0.12358358317052029,-6.983822726550419,591.9699668536101,5.137881277153979
609,-0.12338927430334999,-6.994246341430416,592.2299766081003,5.2214714575450945
610,-0.12280633748058754,-7.004476910471787,592.4699668304606,5.301543234207867
611,-0.12261202807487527,-7.014321420084387,592.7000693590065,5.382031441734726
612,-0.12202909534129774,-7.034396490499657,593.1600302735898,5.544157113819276
613,-0.12164047207969758,-7.044627051420629,593.3900107316928,5.625713415197573
614,-0.12125184852973374,-7.054471552661122,593.6099814241414,5.707585142142667
615,-0.12105753884262857,-7.064702103990416,593.8300741863083,5.789747553369895
616,-0.12028029143485598,-7.084777148048107,594.2600058029617,5.954812560677183
617,-0.12008598151516926,-7.094814665495826,594.4699667295592,6.03765777104986
618,-0.11989167168246112,-7.104659159059921,594.6800497279507,6.120694996513443
619,-0.11930873370922859,-7.114696666580183,594.8800008878221,6.203924003432863
620,-0.11853148551047346,-7.134771683666729,595.2800252803545,6.370880915976587
621,-0.11814286125125532,-7.144616157124933,595.4699666747377,6.4545606207590955
622,-0.11989166717657726,-7.095200681291759,594.4400204419558,6.538363928604394
623,-0.11755992627075645,-7.164498119329152,595.8399617687822,6.622306749520687
624,-0.11717130195662882,-7.174535619362152,596.0300252346011,6.706359741838817
625,-0.1169769912934918,-7.18457310870479,596.2100789342661,6.790523434662152
626,-0.11639405252604251,-7.194417562329859,596.3800007985797,6.87478753088974
627,-0.11619974197920357,-7.204455052778435,596.5600544982515,6.959138899572225
628,-0.11561680313201733,-7.214106482789899,596.7299763613698,7.04361432482013
629,-0.11503386693876913,-7.2339883959904965,597.0500446973448,7.212766857060155
630,-0.11425661412825575,-7.244025865701268,597.2100788671695,7.297420932099464
631,-0.11619973818050762,-7.194803577759032,596.3500203295632,7.382143223555585
632,-0.113479363674465,-7.263907770296884,597.5200153670503,7.466924850974065
633,-0.1127021130518464,-7.283596640739229,597.8200641726929,7.636598753816382
634,-0.11250780157128235,-7.293441065087726,597.960078810749,7.721469679531412
635,-0.11173054795519265,-7.30328548979414,598.0999713771129,7.806371399264096
636,-0.11153623648559616,-7.313322939838034,598.2399860135924,7.891285054498109
637,-0.1105646709752828,-7.333011768492051,598.4999957561485,8.061026486275862
638,-0.10998173099508418,-7.342856171833003,598.6199908623787,8.145903091804835
639,-0.11211917282729479,-7.293827068550962,597.9200202157884,8.230772348284491
640,-0.1090101652131274,-7.362544991225897,598.8699908398469,8.315602504656217
641,-0.1082329130008037,-7.382233788887661,599.099971285113,8.485102852896356
642,-0.10784428667234024,-7.392078170887751,599.2000689302768,8.569763551101364
643,-0.10726134638306442,-7.401729539917949,599.3100542711389,8.65436574699443
644,-0.1068727200887934,-7.411573922400891,599.4100298451715,8.73891255735425
645,-0.10590115313315271,-7.431069663484267,599.609980994038,8.907709172537986
646,-0.1053182125209289,-7.4411070600984255,599.7000688726408,8.991973623832985
647,-0.10764997211166256,-7.39227116066363,599.1700201009596,9.076131856934579
648,-0.10415233119406508,-7.460409754596643,599.8800004911312,9.160194295940977
649,-0.10318076350919404,-7.480098476359995,600.0400346472387,9.327977436757838
650,-0.1029864506763869,-7.489749800860325,600.1099809255358,9.41169154663018
651,-0.10220919561082684,-7.499787187276183,600.1900590382384,9.495281351447225
652,-0.10162625453093564,-7.509438512244938,600.2600053149307,9.578729388331181
653,-0.10123762740088567,-7.519089825710475,600.320063897514,9.662056478481485
654,-0.10065468608678128,-7.528934164008607,600.3800004093723,9.745260757022193
655,-0.10026605895185835,-7.538778502679308,600.4400589913072,9.828324035210391
656,-0.1027921360331398,-7.490328839973102,600.0800199865034,9.91123299188695
657,-0.09929449031005191,-7.558274143605867,600.5500443197084,9.994007176212644
658,-0.09793429329227163,-7.57776977326058,600.6500198832482,10.159191778913346
659,-0.09754566578763456,-7.58722803912923,600.6900589334582,10.241529047367974
660,-0.09676841015070838,-7.597265379535535,600.7299759136222,10.323704418229768
661,-0.09618546833061926,-7.606916658484842,600.7600051991208,10.40572027309274
662,-0.0950195848832166,-7.626412253531612,600.8300735355222,10.56932849251131
663,-0.09482527114674483,-7.636063520552357,600.8499709854419,10.65093651734981
664,-0.09735135112852498,-7.587807065738153,600.6500198711341,10.732352909908295
665,-0.09365938726411102,-7.6551730302384975,600.890010023121,10.81360143594278
666,-0.09229918912504506,-7.674861602585216,600.9200392975766,10.975607974493377
667,-0.09191056114948128,-7.684512857901846,600.9300490517728,11.056365868911358
668,-0.090938990834627,-7.693971088397582,600.9400588060703,11.136959037774632
669,-0.09035604855458228,-7.704008381326181,600.9400587939662,11.217411651561926
670,-0.08919016396431886,-7.723310855545778,600.9300490044407,11.377792054330126
671,-0.08860722167243393,-7.732769073897537,600.9300489924299,11.457675744582346
672,-0.08821859338129585,-7.742613329712994,600.9200392157246,11.537368756332038
673,-0.08744133670844541,-7.752264548412216,600.9000196720033,11.616896785371093
674,-0.08627545174683662,-7.771373960743777,600.859980585882,11.775363864227668
675,-0.0854981951114164,-7.781218204114301,600.8399610424368,11.854344937375782
676,-0.08491525250470172,-7.790869410408198,600.8100538045913,11.933136146448238
677,-0.08433230981588852,-7.8005206164573355,600.7800244956122,12.011704704758696
678,-0.08355505310885313,-7.809978797576458,600.7499951874073,12.090052924997368
679,-0.08258348176927212,-7.829474209469436,600.6700391086046,12.246121498481541
680,-0.08549819443541253,-7.781797217365463,600.7900196361406,12.32383752782855
681,-0.08102896800904665,-7.8487765836527625,600.5800732638353,12.401336917121968
682,-0.08025171108114892,-7.8582347393872265,600.5300244235016,12.478623204416335
683,-0.07908582531057337,-7.877730112669716,600.4200390494229,12.632566680210813
684,-0.07830856828060107,-7.88738128033221,600.3599804433015,12.709168249220436
685,-0.07791993930242232,-7.89683941067203,600.2900341426545,12.785542074180476
686,-0.07714268219109247,-7.906490565474872,600.2199657704655,12.861692683959937
687,-0.0755881680537655,-7.925985899528315,600.0800731686288,13.013226241938444
688,-0.07889151045895998,-7.878695162299127,600.3600195158532,13.08862393989076
689,-0.07422796772030298,-7.945095157873542,599.9200389637714,13.163800201024614
690,-0.07345071063293544,-7.954553274165043,599.8399608270862,13.238736608107853
691,-0.07286776742751594,-7.964397427442884,599.7499949949769,13.313429800068528
692,-0.07228482430096429,-7.974048555627498,599.6600291625816,13.387877289071634
693,-0.07150756715131752,-7.98369968356342,599.5700633303067,13.462104870782468
694,-0.07073030984308765,-7.993157773582647,599.469965661483,13.536136632921886
695,-0.06995305260111576,-8.002615863472807,599.369990064722,13.609909770073202
696,-0.06859285211827139,-8.022111104128722,599.1600291021082,13.75657856624385
697,-0.07209050970515023,-7.975013616821601,599.6100193950576,13.829564666935909
698,-0.0670383374984242,-8.041220281188686,598.940058373913,13.902324412646056
699,-0.0662610802100282,-8.050678344093654,598.8200632449978,13.9748321900892
700,-0.0649008796840121,-8.070173543225863,598.5800729860049,14.11912849590069
701,-0.06412362231425503,-8.079631592281705,598.4500680910116,14.19087626103952
702,-0.06315205101699096,-8.089282665731087,598.3200631964118,14.262348462714124
703,-0.0623747937053847,-8.098740714015753,598.1900583014072,14.3335501762632
704,-0.0608202789784699,-8.118042833296165,597.9100289807391,14.475249786861117
705,-0.06470656497308241,-8.070945565910087,598.5200192735139,14.545724281259
706,-0.059460078341271844,-8.137344938050484,597.6199898919909,14.615952367198172
707,-0.05848850715780907,-8.146802971437138,597.4799752310093,14.685917046233083
708,-0.0569339926068362,-8.165912023152215,597.1700386847943,14.825088117350605
709,-0.056156735300456,-8.17575607886842,597.0100044920956,14.89428505530682
710,-0.05557379210090821,-8.185214084651331,596.8499702996406,14.963214223025695
711,-0.05460222079289801,-8.194865101872304,596.680048411839,15.031869167403096
712,-0.0528533923627135,-8.213781085017475,596.3399604969887,15.168418545603858
713,-0.05673967814640957,-8.166877069526887,597.110019152104,15.23628567028327
714,-0.05110456399589125,-8.233276114423038,595.9799751200745,15.303856413753579
715,-0.05032730690450733,-8.242927116025623,595.8000434669727,15.37114379669178
716,-0.04857847870353905,-8.261843054962663,595.4300483259046,15.50485121355735
717,-0.047801221564990046,-8.271494041700214,595.2399848355772,15.571318315004186
718,-0.04682965060499844,-8.281145014913944,595.0400336522845,15.637522682167655
719,-0.046246707450483114,-8.29079598737169,594.8399603966816,15.703420858005748
720,-0.04449787958527611,-8.310097930764853,594.4400580280744,15.834313433942173
721,-0.04838416437630071,-8.262808100180132,595.3700190269456,15.899345595691209
722,-0.04255473798523522,-8.329013795949127,594.0200140575746,15.964088886905264
723,-0.041777481078395684,-8.338857776955264,593.8100531073885,16.02854059128713
724,-0.03983433964380626,-8.357966636595394,593.3699896049679,16.15657627618072
725,-0.03886276902121469,-8.367617564580616,593.1400091233744,16.220160638348258
726,-0.038085512375803036,-8.37707548047346,592.920038409315,16.28348466105434
727,-0.03711394178977259,-8.386533382487862,592.6900579264956,16.346562894451232
728,-0.03517080081049136,-8.406028231652776,592.2100774323015,16.471966882899423
729,-0.03964002530723988,-8.358931667431342,593.3000189027406,16.537367988246885
730,-0.033227660154518314,-8.42571608898436,591.7199651020577,16.599400364309503
731,-0.032256089839262744,-8.435173960777854,591.4699650888995,16.661204406430155
732,-0.031090205786782503,-8.444824856407529,591.2199650751876,16.72275279208825
733,-0.030118635725702128,-8.45447575124722,590.9699650632103,16.78399325838976
734,-0.02914706562793607,-8.463933607578424,590.7100773560101,16.84492236835856
735,-0.028175495612763807,-8.473777512067231,590.4500675763494,16.905560742350584
736,-0.027203925665488286,-8.483235366655032,590.1900577979885,16.96598038437299
737,-0.025260786031962638,-8.502537095714478,589.6500187096277,17.086276370919204
738,-0.030118635437865172,-8.454861720389433,590.9100187740678,17.145896891778225
739,-0.023123332999124786,-8.521838821445218,589.109979622258,17.205107635811544
740,-0.022151763378263564,-8.531296645291183,588.8300723828205,17.264071610492028
741,-0.020208624457484187,-8.550598325580857,588.2600039979683,17.3819488348387
742,-0.01923705508019775,-8.560056133223233,587.9699649212776,17.44038882070839
743,-0.017876858453317684,-8.569899989024632,587.680047916474,17.49806205413159
744,-0.016905289248848907,-8.579550805791326,587.3799990748853,17.55532161611818
745,-0.014767837524325365,-8.598659425908796,586.7900332287095,17.670801616885132
746,-0.01981999681482207,-8.550984293603015,588.2000186449595,17.72826232473661
747,-0.012436072505304145,-8.617768001601439,586.1700380852787,17.784499656037514
748,-0.011270190106028987,-8.627611824562173,585.8599794779213,17.8399768035886
749,-0.009132739356904803,-8.646913405374438,585.2299745684909,17.9531708064111
750,-0.008161171033514875,-8.656371163176797,584.9100282682813,18.01045912223897
751,-0.006800975518304753,-8.666214968606146,584.5899598948836,18.06633859972745
752,-0.0056350936247622045,-8.675865735168884,584.2600038270851,18.121951390928388
753,-0.003497644016135741,-8.694974240750524,583.5999696208468,18.23427088830907
754,-0.009132739297837183,-8.647492396692083,585.1700185133388,18.292379938000394
755,-0.00097156765066456,-8.714468763587513,582.9200379533424,18.348574167339567
756,0.0001943135101667158,-8.724119511310509,582.5800721193748,18.40524114100147
757,0.0025260755378330624,-8.74322795155586,581.8799988515484,18.51944384224005
758,0.003886269835323453,-8.753071706578808,581.5300232518213,18.57983975261642
759,0.0048578370560483745,-8.762915446682568,581.1700378867313,18.64131266109732
760,0.006218031033960057,-8.772373137145191,580.8100525231342,18.696041773420536
761,0.007383911442990706,-8.782023850801524,580.4500671578322,18.752954160711354
762,0.00854979167920725,-8.791867573684028,580.0800720276334,18.816127045740622
763,0.002720388966771689,-8.743999965918821,581.8200183815903,18.873852258849055
764,0.012241745056188892,-8.820626624757487,578.9600768689181,18.984471383541056
765,0.014962130988729831,-8.840314032298018,578.2000670754387,19.084105525993824
766,0.01612801042921843,-8.849964710146173,577.820062179706,19.13392399424646
767,0.017488203038916295,-8.859422348691805,577.4300475186214,19.18615829607136
768,0.018654082042306456,-8.869266034345793,577.0400328560999,19.23853100027938
769,0.02156877961237928,-8.8885673257136,576.2399840013575,19.34355274962207
770,0.022928971552393203,-8.898217969591498,575.8399595734469,19.39669618199344
771,0.02428916325657675,-8.908061636450219,575.4400572169201,19.450534275152705
772,0.025649354759492236,-8.917905287857478,575.0300230222175,19.505288509248363
773,0.028175423863883334,-8.937206524785982,574.2000669399604,19.618386570546807
774,0.02972992804924739,-8.947050158249104,573.7800229810584,19.677150299794715
775,0.03089580552095306,-8.956700766378097,573.3599790226187,19.7376587792431
776,0.03264462254336703,-8.966158349355766,572.94005713342,19.80008624882558
777,0.0355593161966092,-8.985845564785343,572.0700619891758,19.931289604777785
778,0.028369736877116813,-8.937592474080125,574.130018112351,20.000306350309963
779,0.040028511574036696,-9.014797284507356,570.7499935885561,20.145485527329477
780,0.043331829324406074,-9.034098410090541,569.8599789115202,20.300346655039284
781,0.04469201801240033,-9.043748949486279,569.4000179616036,20.381383955727905
782,0.04644083274274134,-9.05359251138455,568.9400570092992,20.464722177125868
783,0.04799533418268743,-9.063243047794758,568.4799739873482,20.55022168915185
784,0.05129864924017216,-9.082158040396584,567.5400325530012,20.72710904027837
785,0.04333182878697412,-9.034484343919116,569.7800179727532,20.818173986540334
786,0.056350776221059294,-9.111109546824213,566.0999690355119,21.00454199323572
787,0.05790527589349762,-9.12076003167322,565.6099787890588,21.09939326974457
788,0.05965408835781873,-9.130217491283755,565.1199885395913,21.195030294353234
789,0.06140290048585151,-9.139674934992644,564.6199885268016,21.291203859543973
790,0.06295739937317335,-9.149132377209247,564.119988512044,21.387699545538943
791,0.06451189790836277,-9.158589803446946,563.6099787330302,21.484291211298142
792,0.06626070908084469,-9.16843327559805,563.09996895273,21.580736388714456
793,0.059654087455084104,-9.130796418561951,565.0200178360661,21.77237539893819
794,0.07267301209613855,-9.206262901160846,561.0200128440439,21.96100590765726
795,0.07461613453242726,-9.215527265414725,560.4899835334741,22.053706495522572
796,0.07617063084553871,-9.22498463740052,559.9500665271112,22.145092747070937
797,0.07791943976784836,-9.234442007544862,559.4100274505844,22.235004381218268
798,0.07927962281128549,-9.243899376094676,558.8699883748257,22.32328677588257
799,0.08102843107251011,-9.253163705009818,558.3200616030148,22.409789233729935
800,0.08258292620107197,-9.262621055698586,557.7700127620978,22.494335575883706
801,0.07617062963269915,-9.225756586172324,559.8500176994078,22.656987730338333
802,0.08841227795055157,-9.300064321966572,555.5200127064667,22.81032175900551
803,0.09016108423887588,-9.309328611722776,554.9500664032108,22.883200167427194
804,0.09288144508336196,-9.328050194713875,553.8000419621852,23.0208768910225
805,0.09404731238423038,-9.337121441118331,553.2199638230192,23.085546602304323
806,0.0957961172062737,-9.34677174139259,552.6299979889009,23.14733090486444
807,0.09696198386677411,-9.35584296979857,552.0400321547138,23.206180206720788
808,0.09132695062029648,-9.319364831663178,554.2700175610411,23.31500675609064
809,0.1024026982058224,-9.393285976387432,549.660027217081,23.412016046269784
810,0.10337425098436372,-9.402550189753102,549.0500418516942,23.456142175709626
811,0.10609460568168828,-9.421464657642915,547.8300711206313,23.535988988097632
812,0.10726047023952201,-9.430728865452501,547.2199636840708,23.571950358470033
813,0.10862064687924271,-9.44018607995327,546.5999685537633,23.60548422812092
814,0.10978651064298012,-9.449643292616855,545.9799734224331,23.63681191611119
815,0.11095237413919505,-9.459100488463069,545.3499685249766,23.666181270942168
816,0.11464427578944786,-9.487279056632575,543.469963600177,23.745364588644037
817,0.1160044504587761,-9.496736230187505,542.8300710076758,23.76989395125279
818,0.11833617441493105,-9.516036617294745,541.5500416816665,23.81840896803693
