,timeUS,a_x,a_y,a_z,g_x,g_y,g_z
3306,83713997,-2.1394965648651123,-2.3290352821350098,-3.978433609008789,-13.350669860839844,1.2515897750854492,0.2538259029388428
3308,83733990,-2.222184658050537,-2.3369362354278564,-4.011051177978516,-13.341039657592773,1.309524416923523,0.2283390313386917
3310,83753984,-2.3280584812164307,-2.330117702484131,-4.0448079109191895,-13.354785919189453,1.3835941553115845,0.21769893169403076
3313,83773977,-2.4532277584075928,-2.319192886352539,-4.077503204345703,-13.391824722290039,1.4684460163116455,0.22861814498901367
3314,83793970,-2.5937623977661133,-2.32330584526062,-4.09084415435791,-13.447397232055664,1.5578941106796265,0.26537030935287476
3316,83813963,-2.7339935302734375,-2.3561887741088867,-4.078395366668701,-13.500267028808594,1.6388142108917236,0.3274044394493103
3318,83833957,-2.8625776767730713,-2.3998870849609375,-4.065722465515137,-13.54415225982666,1.7032431364059448,0.410175085067749
3320,83854950,-2.9770889282226562,-2.456530809402466,-4.060730457305908,-13.582686424255371,1.7464649677276611,0.5113099217414856
3323,83874943,-3.058222770690918,-2.5172019004821777,-4.064561367034912,-13.613298416137695,1.7619417905807495,0.6117388606071472
3324,83894936,-3.101177930831909,-2.5824379920959473,-4.084598541259766,-13.638097763061523,1.753795862197876,0.7063490152359009
3326,83914930,-3.114849805831909,-2.644392967224121,-4.1150922775268555,-13.658268928527832,1.7269954681396484,0.7886974811553955
3328,83934923,-3.1010775566101074,-2.701000928878784,-4.156444549560547,-13.674537658691406,1.6880764961242676,0.8545445799827576
3330,83954916,-3.0681660175323486,-2.748291492462158,-4.2077555656433105,-13.688082695007324,1.6439234018325806,0.9026250839233398
3333,83974909,-3.0273404121398926,-2.7821476459503174,-4.258105278015137,-13.699862480163574,1.6011136770248413,0.9341749548912048
3334,83994903,-2.980649709701538,-2.8083345890045166,-4.31468391418457,-13.711063385009766,1.563926100730896,0.9530661106109619
3336,84014896,-2.9408071041107178,-2.820117473602295,-4.362975120544434,-13.722444534301758,1.5340322256088257,0.9635146856307983
3338,84034889,-2.9086098670959473,-2.825923442840576,-4.403428077697754,-13.734857559204102,1.5111392736434937,0.9693117141723633
3340,84054882,-2.8853273391723633,-2.8270578384399414,-4.437379837036133,-13.748124122619629,1.4939379692077637,0.9729354977607727
3343,84074876,-2.8670010566711426,-2.8279149532318115,-4.461284637451172,-13.762369155883789,1.4803611040115356,0.9756481051445007
3344,84094869,-2.8544623851776123,-2.8333442211151123,-4.484864711761475,-13.77694034576416,1.4689693450927734,0.9762686491012573
3346,84114862,-2.8406057357788086,-2.840775489807129,-4.503407955169678,-13.791656494140625,1.4599881172180176,0.9742891192436218
3348,84134856,-2.8280951976776123,-2.85321044921875,-4.5205535888671875,-13.805962562561035,1.4546492099761963,0.9685828685760498
3350,84154849,-2.8186662197113037,-2.867232322692871,-4.536162376403809,-13.819828033447266,1.455265998840332,0.9591420888900757
3353,84174842,-2.8145604133605957,-2.8825581073760986,-4.553906440734863,-13.83329963684082,1.4645291566848755,0.947604775428772
3354,84194835,-2.8259785175323486,-2.896885871887207,-4.569430828094482,-13.846498489379883,1.483739972114563,0.9374789595603943
3356,84214829,-2.854332447052002,-2.9128541946411133,-4.583662033081055,-13.860135078430176,1.5137206315994263,0.9327034950256348
3358,84234822,-2.903054714202881,-2.924555540084839,-4.597260475158691,-13.874497413635254,1.5523697137832642,0.9382014870643616
3360,84254815,-2.9732325077056885,-2.9378180503845215,-4.608517646789551,-13.890114784240723,1.5955880880355835,0.9577459692955017
3363,84274809,-3.059919595718384,-2.9495506286621094,-4.6174798011779785,-13.907186508178711,1.637696623802185,0.9935799837112427
3365,84294802,-3.160210609436035,-2.9680964946746826,-4.626233100891113,-13.924755096435547,1.6716316938400269,1.0438405275344849
3366,84314795,-3.2607851028442383,-2.988084554672241,-4.6418609619140625,-13.943753242492676,1.6931016445159912,1.1089656352996826
3368,84334788,-3.343649387359619,-3.0140833854675293,-4.659883499145508,-13.962976455688477,1.696443796157837,1.1804107427597046
3370,84354782,-3.4001259803771973,-3.043837547302246,-4.682888984680176,-13.982189178466797,1.680147409439087,1.2522438764572144
3372,84374775,-3.425889253616333,-3.0736570358276367,-4.716192245483398,-14.001017570495605,1.6451780796051025,1.3179984092712402
3374,84394768,-3.4141316413879395,-3.1027655601501465,-4.756255149841309,-14.019148826599121,1.5949467420578003,1.371361494064331
3377,84414762,-3.3722567558288574,-3.1261374950408936,-4.8010945320129395,-14.035865783691406,1.5369174480438232,1.40727961063385
3378,84434755,-3.2990200519561768,-3.143500804901123,-4.852694511413574,-14.052783012390137,1.4715211391448975,1.4265551567077637
3380,84454748,-3.2129018306732178,-3.1517868041992188,-4.904651165008545,-14.068778991699219,1.4108500480651855,1.4275553226470947
3382,84474741,-3.1196775436401367,-3.1494626998901367,-4.954455375671387,-14.084853172302246,1.3576388359069824,1.413825273513794
3384,84494735,-3.028965950012207,-3.1389033794403076,-4.9980010986328125,-14.101202011108398,1.3154798746109009,1.3896180391311646
3387,84514728,-2.9497110843658447,-3.1242690086364746,-5.034814834594727,-14.117911338806152,1.2862036228179932,1.3601325750350952
3388,84534721,-2.88859486579895,-3.101872444152832,-5.063192367553711,-14.136579513549805,1.2670729160308838,1.326969027519226
3390,84554714,-2.844371795654297,-3.082162618637085,-5.084305763244629,-14.155372619628906,1.2591465711593628,1.2960007190704346
3392,84574708,-2.815948486328125,-3.0660014152526855,-5.098639488220215,-14.175132751464844,1.259536862373352,1.2681217193603516
3394,84594701,-2.8017077445983887,-3.0549659729003906,-5.107217788696289,-14.195419311523438,1.266765832901001,1.2443537712097168
3397,84614694,-2.801910161972046,-3.0476202964782715,-5.116533279418945,-14.215160369873047,1.278640627861023,1.2259767055511475
3398,84634688,-2.8099331855773926,-3.0487797260284424,-5.120774269104004,-14.23630142211914,1.2964640855789185,1.2111539840698242
3400,84654681,-2.8288280963897705,-3.053868293762207,-5.126864433288574,-14.256714820861816,1.3176689147949219,1.2026903629302979
3402,84674674,-2.8573756217956543,-3.060805082321167,-5.134917259216309,-14.277164459228516,1.3421051502227783,1.2010430097579956
3405,84694667,-2.897502899169922,-3.0695834159851074,-5.141662120819092,-14.29731559753418,1.3678749799728394,1.207410216331482
3407,84714661,-2.9488022327423096,-3.0793862342834473,-5.152075290679932,-14.317940711975098,1.393387794494629,1.2228453159332275
3408,84734654,-3.0039258003234863,-3.0911967754364014,-5.166151523590088,-14.340335845947266,1.4171127080917358,1.2497228384017944
3410,84754647,-3.067528009414673,-3.102137327194214,-5.181657791137695,-14.362665176391602,1.4325916767120361,1.2850600481033325
3412,84774641,-3.136106491088867,-3.112450361251831,-5.19688606262207,-14.385608673095703,1.437451958656311,1.3277417421340942
3414,84794634,-3.1924140453338623,-3.1241939067840576,-5.216888427734375,-14.409090995788574,1.4289369583129883,1.37417733669281
3417,84814627,-3.2272746562957764,-3.13539457321167,-5.2437357902526855,-14.431971549987793,1.406970500946045,1.4179494380950928
3418,84834620,-3.2357778549194336,-3.153129816055298,-5.274744510650635,-14.456165313720703,1.369048833847046,1.458627462387085
3420,84854614,-3.215441942214966,-3.1661081314086914,-5.310687065124512,-14.479293823242188,1.3208661079406738,1.4866135120391846
3422,84874607,-3.1679558753967285,-3.174492835998535,-5.352489471435547,-14.501848220825195,1.265604853630066,1.5001006126403809
3424,84894600,-3.1013903617858887,-3.179319143295288,-5.39286994934082,-14.523672103881836,1.209330439567566,1.497286319732666
3427,84914594,-3.021958589553833,-3.1766626834869385,-5.433928489685059,-14.544137954711914,1.159035563468933,1.4794542789459229
3428,84934587,-2.936366558074951,-3.164365291595459,-5.47161865234375,-14.565994262695312,1.1137057542800903,1.4464540481567383
3430,84954580,-2.8574960231781006,-3.1476869583129883,-5.504300117492676,-14.58691120147705,1.0829651355743408,1.4051671028137207
3432,84974573,-2.79069447517395,-3.127030849456787,-5.528433799743652,-14.608073234558105,1.0664392709732056,1.3591628074645996
3435,84994567,-2.738684892654419,-3.107954502105713,-5.543429374694824,-14.629180908203125,1.0640586614608765,1.3142616748809814
3437,85014560,-2.711214542388916,-3.084103584289551,-5.55617618560791,-14.650850296020508,1.07383394241333,1.2731423377990723
3438,85034553,-2.6999573707580566,-3.068145275115967,-5.560947895050049,-14.674667358398438,1.0950437784194946,1.2375482320785522
3440,85054546,-2.7062571048736572,-3.0582945346832275,-5.559978008270264,-14.697992324829102,1.1223540306091309,1.2127900123596191
3442,85074540,-2.7302777767181396,-3.054833173751831,-5.559354782104492,-14.721583366394043,1.1537387371063232,1.1981143951416016
3445,85094533,-2.7660365104675293,-3.0612738132476807,-5.555521011352539,-14.744937896728516,1.1850550174713135,1.193634033203125
3447,85114526,-2.8125202655792236,-3.0713605880737305,-5.558140754699707,-14.768488883972168,1.2160205841064453,1.1979926824569702
3448,85134520,-2.8640475273132324,-3.083556890487671,-5.561323165893555,-14.793001174926758,1.245233416557312,1.2113327980041504
3450,85154513,-2.9202065467834473,-3.100966215133667,-5.567314624786377,-14.816977500915527,1.268365740776062,1.2321312427520752
3452,85174506,-2.9760935306549072,-3.1161112785339355,-5.5785698890686035,-14.84084701538086,1.2847734689712524,1.258984088897705
3454,85194499,-3.0298657417297363,-3.1335408687591553,-5.593926906585693,-14.864791870117188,1.2930608987808228,1.290458083152771
3457,85214493,-3.077587604522705,-3.148954153060913,-5.612655162811279,-14.889677047729492,1.2916464805603027,1.3256992101669312
3458,85234486,-3.1082708835601807,-3.1657586097717285,-5.6359734535217285,-14.913562774658203,1.2799582481384277,1.3585259914398193
3460,85254479,-3.1249289512634277,-3.1788840293884277,-5.664646148681641,-14.938213348388672,1.2576472759246826,1.3891288042068481
3462,85274473,-3.1211090087890625,-3.1890461444854736,-5.696595191955566,-14.962937355041504,1.2258213758468628,1.4128670692443848
3465,85294466,-3.0935792922973633,-3.201969623565674,-5.729855060577393,-14.986761093139648,1.188011884689331,1.4263283014297485
3467,85314459,-3.051877498626709,-3.207233428955078,-5.765458583831787,-15.01271915435791,1.1431242227554321,1.4278799295425415
3468,85334452,-2.994046211242676,-3.2094526290893555,-5.801059246063232,-15.03604793548584,1.1021277904510498,1.4157662391662598
3470,85354446,-2.9252889156341553,-3.2080845832824707,-5.834155082702637,-15.059732437133789,1.0651938915252686,1.3907151222229004
3472,85374439,-2.855991840362549,-3.2001781463623047,-5.8650946617126465,-15.083088874816895,1.0375770330429077,1.3549890518188477
3474,85394432,-2.7925498485565186,-3.189326763153076,-5.889549255371094,-15.106221199035645,1.0223525762557983,1.311954140663147
3477,85414426,-2.742614507675171,-3.1802854537963867,-5.905203342437744,-15.130054473876953,1.021380066871643,1.265557050704956
3478,85434419,-2.712777853012085,-3.1654105186462402,-5.9177680015563965,-15.152789115905762,1.0340080261230469,1.2231694459915161
3480,85454412,-2.702786445617676,-3.1541004180908203,-5.921768665313721,-15.176651954650879,1.0592440366744995,1.1862038373947144
3482,85474405,-2.716341018676758,-3.1477792263031006,-5.922589302062988,-15.200891494750977,1.09352707862854,1.1593468189239502
3484,85494399,-2.7484350204467773,-3.147528648376465,-5.918654441833496,-15.225417137145996,1.1331379413604736,1.144352912902832
3487,85514392,-2.797788619995117,-3.154425621032715,-5.915061950683594,-15.251023292541504,1.1748850345611572,1.1418653726577759
3488,85534385,-2.853585958480835,-3.168773651123047,-5.912982940673828,-15.275739669799805,1.2128857374191284,1.151134967803955
3490,85554378,-2.917194128036499,-3.188872814178467,-5.913571834564209,-15.30129337310791,1.2460626363754272,1.1705999374389648
3492,85574372,-2.9799249172210693,-3.2119576930999756,-5.920533657073975,-15.32660961151123,1.2713515758514404,1.197793960571289
3494,85594365,-3.038914203643799,-3.238740921020508,-5.930139541625977,-15.351849555969238,1.287203311920166,1.2299492359161377
3497,85614358,-3.0915322303771973,-3.265963315963745,-5.950011730194092,-15.377593994140625,1.2930903434753418,1.2649116516113281
3498,85634352,-3.1293716430664062,-3.2911534309387207,-5.970978736877441,-15.402325630187988,1.2886483669281006,1.2982068061828613
3500,85654345,-3.1531333923339844,-3.3115155696868896,-5.996963024139404,-15.427485466003418,1.2747864723205566,1.328908085823059
3502,85674338,-3.1619279384613037,-3.329380989074707,-6.0292863845825195,-15.452638626098633,1.2526885271072388,1.3537837266921997
3504,85694331,-3.1514575481414795,-3.3439524173736572,-6.062964916229248,-15.477907180786133,1.2238171100616455,1.3706538677215576
3507,85714325,-3.1234054565429688,-3.3562307357788086,-6.097959518432617,-15.503669738769531,1.190317988395691,1.3777598142623901
3508,85734318,-3.0853989124298096,-3.3619637489318848,-6.130474090576172,-15.528026580810547,1.1574923992156982,1.3736488819122314
3510,85754311,-3.0345370769500732,-3.3634183406829834,-6.163729190826416,-15.552839279174805,1.1263337135314941,1.3586061000823975
3512,85774305,-2.979407787322998,-3.3631088733673096,-6.194181442260742,-15.5774564743042,1.101231336593628,1.3334051370620728
3514,85794298,-2.926161289215088,-3.361126184463501,-6.220684051513672,-15.601813316345215,1.085395336151123,1.3000929355621338
3517,85814291,-2.880951404571533,-3.358215808868408,-6.241131782531738,-15.626561164855957,1.0810743570327759,1.261464238166809
3518,85834284,-2.8508853912353516,-3.3518717288970947,-6.254493713378906,-15.650344848632812,1.0895851850509644,1.223406434059143
3520,85854278,-2.839238166809082,-3.348510503768921,-6.264353275299072,-15.67465591430664,1.1104291677474976,1.188474178314209
3522,85874271,-2.850198984146118,-3.3461549282073975,-6.267148017883301,-15.699296951293945,1.1418770551681519,1.1609777212142944
3524,85894264,-2.8825504779815674,-3.349961280822754,-6.26727294921875,-15.724355697631836,1.1807451248168945,1.1441056728363037
3526,85914258,-2.931802749633789,-3.3570973873138428,-6.265132904052734,-15.749919891357422,1.2232980728149414,1.1397714614868164
3529,85934251,-2.9990458488464355,-3.372992515563965,-6.262444496154785,-15.775964736938477,1.2650593519210815,1.1483592987060547
3530,85954244,-3.068462371826172,-3.3925259113311768,-6.266429424285889,-15.801618576049805,1.3013046979904175,1.168373942375183
3532,85974237,-3.142642021179199,-3.4196157455444336,-6.2708048820495605,-15.827692031860352,1.3297545909881592,1.1977086067199707
3534,85994231,-3.211585760116577,-3.448882818222046,-6.281730651855469,-15.853815078735352,1.347787857055664,1.2330880165100098
3536,86014224,-3.2699432373046875,-3.478203773498535,-6.2989397048950195,-15.880005836486816,1.3543702363967896,1.2710723876953125
3539,86034217,-3.31160044670105,-3.5058956146240234,-6.321512699127197,-15.905943870544434,1.3494170904159546,1.3077534437179565
3540,86054210,-3.3381519317626953,-3.5349502563476562,-6.352764129638672,-15.931724548339844,1.3346161842346191,1.3397367000579834
3542,86074204,-3.344259262084961,-3.5576655864715576,-6.386837482452393,-15.957290649414062,1.3115242719650269,1.3645986318588257
3544,86094197,-3.3312745094299316,-3.5752906799316406,-6.4226813316345215,-15.982830047607422,1.2829675674438477,1.380211353302002
3546,86114190,-3.3057968616485596,-3.5857596397399902,-6.460869312286377,-16.0084228515625,1.251673936843872,1.3854361772537231
3549,86134184,-3.267868995666504,-3.59367036819458,-6.496424674987793,-16.033973693847656,1.2212672233581543,1.3801482915878296
3550,86154177,-3.2242045402526855,-3.59519362449646,-6.529639720916748,-16.059185028076172,1.1947202682495117,1.3645355701446533
